"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"942887693079396352","1040118759355080704",2018-09-13 06:03:31,"mH___Xx_Aaaam","@Quo_Monster たーのちっ(๑ ิټ ิ)ﾍﾍｯ","Twitter for iPhone",16,"1040102002238341120","993079359106764803","Quo_Monster",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"993079359106764803","Quo_Monster","ja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mH___Xx_Aaaam/status/1040118759355080704","あーたろ🕷二度寝ﾏﾝ(´°v°)/んぴｯ","","働くSingleﾏﾏ(•ؔʶ̷ ˡ̲̮ ؔʶ̷)✧小2の生意気な一人娘🎀こちら🎮ﾒｲﾝの雑多垢💄/ #ア0カツ /麻婆豆腐コンビ☞@Hidari69/無言F🙆🏼‍♀️But.ﾌｫﾛﾊﾞは気分\(◡̈)/UVERすこ(っ´ω`c)ﾏｯ💋MHW🌟MHXX🌟DBD🌟R6S/ FF外♡失敬！FRBご自由に🙌",NA,FALSE,486,312,34,18305,17437,2017-12-18 22:41:58,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/942887693079396352/1527607946",NA,"http://pbs.twimg.com/profile_images/1033058536266166277/JMgQpsjd_normal.jpg"
"363310845","1040118721220468737",2018-09-13 06:03:22,"LaadyVeronica","My mom saw my pimple on my face and goes “WHAT IS THAT”. It’s safe to say I look like a monster rn, gimme a week for my skin to clear up 😭","Twitter Lite",138,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LaadyVeronica/status/1040118721220468737","Marquita Veronica","","keep a golden soul and a fresh mindset.",NA,FALSE,552,490,2,32651,2801,2011-08-27 21:54:25,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/363310845/1384504508","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/708441237301256192/dy8oBvF8_normal.jpg"
"751067863180607488","1040118704548106240",2018-09-13 06:03:18,"monst_campaign","@brvnrt
残念！はずれ！

またチャレンジしてね！
キャンペーンは9月14日(金)11:59まで、毎日参加できます！

【ミッキー×モンスト】
スマホ用壁紙プレゼント中！🎁
詳しくは⇒https://t.co/7R5DYtEKuN","ミッキーxモンストコラボキャンペーン",118,"1039785696171454464","751067863180607488","monst_campaign",FALSE,FALSE,0,0,NA,NA,"xfl.ag/2Qh4JfY","https://t.co/7R5DYtEKuN","https://xfl.ag/2Qh4JfY",NA,NA,NA,NA,NA,NA,NA,NA,"4855411451","brvnrt","ja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/monst_campaign/status/1040118704548106240","モンストキャンペーン（公式）","","モンスターストライク（モンスト）の「キャンペーン情報」を発信する公式アカウント #モンスト","https://t.co/C1kjAHnba7",FALSE,696812,11,304,143717,15,2016-07-07 14:58:27,TRUE,"https://t.co/C1kjAHnba7","https://www.monster-strike.com/promotion/ruroken/","ja","https://pbs.twimg.com/profile_banners/751067863180607488/1536739642",NA,"http://pbs.twimg.com/profile_images/1039785591372636161/0geLWDko_normal.jpg"
"838105005244690433","1040118668468871169",2018-09-13 06:03:09,"uniqueangl","@Monster_modi مرييضض","Twitter for iPhone",6,"1040118258299490304","3312292784","Monster_modi",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3312292784","Monster_modi","ar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/uniqueangl/status/1040118668468871169","ديلايت","","في اشياء كثيرة في خاطري بس خايف من القبيلة والحكومة وصغار العقول","https://t.co/Q6FK9FDEAq",FALSE,4471,386,110,21111,3226,2017-03-04 19:12:59,FALSE,"https://t.co/Q6FK9FDEAq","https://curiouscat.me/uniqueangl","ar","https://pbs.twimg.com/profile_banners/838105005244690433/1536612123",NA,"http://pbs.twimg.com/profile_images/1039858120242147328/DZaF0yUi_normal.jpg"
"1013605865167863808","1040118644955525121",2018-09-13 06:03:04,"imokaywit","@_disquieting omg so do i feel so bad leaving them i feel like a monster","Twitter Web Client",58,"1040114505177591808","728704717765779456","_disquieting",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"728704717765779456","_disquieting","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/imokaywit/status/1040118644955525121","🐸 ◟̽◞̽","🐝","cassi | louie larrie lol","https://t.co/whuaGCkMT2",FALSE,62,32,0,1659,1199,2018-07-02 02:10:44,FALSE,"https://t.co/whuaGCkMT2","http://happyhslt.tumblr.com","en","https://pbs.twimg.com/profile_banners/1013605865167863808/1532488149","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036080516103979009/JiiMMah0_normal.jpg"
"43573930","1040118377681969152",2018-09-13 06:02:00,"BlayneCOMPLAINS","@OGWonderBoy @Kevin_G007 I’m too high for this game I got killed by the first monster","Twitter for iPhone",60,"1040117196721143808","405268141","OGWonderBoy",FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"405268141 2236886322","OGWonderBoy Kevin_G007","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BlayneCOMPLAINS/status/1040118377681969152","Big Disgusting Ghoul","Pasadena, TX","🕗🕕🕖🕔🕒⚪️🕘",NA,FALSE,507,420,2,21903,12685,2009-05-30 18:56:30,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/43573930/1535746790","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1038269730786889728/5CMOO51O_normal.jpg"
"723479030293495809","1040118330810671105",2018-09-13 06:01:49,"MollieLow_","@caleys_x @itsjojosiwa am all of the above but am a 5’9 monster covered in bows","Twitter for iPhone",56,"1039982849775034368","879322111763939330","caleys_x",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"879322111763939330 959354996","caleys_x itsjojosiwa","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MollieLow_/status/1040118330810671105","molls","Scotland, United Kingdom","an then she’ll see",NA,FALSE,465,1541,0,1773,24089,2016-04-22 11:50:17,FALSE,NA,NA,"en-GB","https://pbs.twimg.com/profile_banners/723479030293495809/1530903680",NA,"http://pbs.twimg.com/profile_images/919239084954046464/q7zznDUJ_normal.jpg"
"1001371840034541568","1040118880633532416",2018-09-13 06:04:00,"herstrivia","@umytaer i love ramp monster hes so cute in this selca 😍😱💝 https://t.co/acfK2LiX9N","Twitter for iPhone",49,"1040016053550673921","877968909097480192","umytaer",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/Dm8-mhfW4AAO1SV.jpg","https://t.co/acfK2LiX9N","https://twitter.com/herstrivia/status/1040118880633532416/photo/1","photo","http://pbs.twimg.com/media/Dm8-mhfW4AAO1SV.jpg","https://t.co/acfK2LiX9N","https://twitter.com/herstrivia/status/1040118880633532416/photo/1",NA,"877968909097480192","umytaer","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/herstrivia/status/1040118880633532416","ramp monster","g k p a","the return of my childhood dreams @naivejeon",NA,FALSE,417,96,18,3292,24362,2018-05-29 07:57:06,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/1001371840034541568/1536204378","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1039861441472413698/xM2x0Wf4_normal.jpg"
"362303175","1040118861687914496",2018-09-13 06:03:55,"thereseguise","Hurricane Florence still poses grave threat despite weaker winds | Article [AMP] | Reuters https://t.co/UcjLHbHYJR","Twitter for Android",114,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"reuters.com/article/us-sto…","https://t.co/UcjLHbHYJR","https://www.reuters.com/article/us-storm-florence/monster-hurricane-florence-takes-aim-at-u-s-southeast-idUSKCN1LS18Q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thereseguise/status/1040118861687914496","Therese E. Guise","IL","",NA,FALSE,506,2412,13,10044,7502,2011-08-26 05:11:34,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/362303175/1447622247","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/620478146433843200/90odn8Kj_normal.jpg"
"269439898","1040118855811649536",2018-09-13 06:03:54,"elideverde","On page 324 of 433 of Naoki Urasawa's Monster, Volume 3, by Naoki Urasawa https://t.co/U8MagVqBFz","Goodreads",97,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"goodreads.com/user_status/sh…","https://t.co/U8MagVqBFz","https://goodreads.com/user_status/show/188527721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elideverde/status/1040118855811649536","Eli, Srta. de verde","Torre de Ravenclaw, Hogwarts","26. Conquistadora de Castillomiles. Programo. Lectora compulsiva de novelas y manga. Escribía. Adicta a los juegos de ordenador y de mesa.",NA,FALSE,357,199,20,17254,3417,2011-03-20 19:50:48,FALSE,NA,NA,"es","https://pbs.twimg.com/profile_banners/269439898/1469719953","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/775215871597895681/G6zZXTEk_normal.jpg"
"886919277764198401","1040118818343858176",2018-09-13 06:03:45,"joonosteel","@ggukjoon thanks vaish....... have fun with that MONSTER SHIT","Twitter for iPhone",51,"1040115860705239040","1677214452","ggukjoon",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1677214452","ggukjoon","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/joonosteel/status/1040118818343858176","sookie stan | midsems day :(","血、汗、涙","take a little spark and put me back together",NA,FALSE,278,167,10,19446,27911,2017-07-17 12:03:28,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/886919277764198401/1534439119","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1036603845571371008/X4TDTgPb_normal.jpg"
